time,Var2,Var3,Var4
SampleTimeMat,SampleTime,Exponent,Alpha
738239.059907407,24-Mar-2021 01:26:16,0.264483958447618,0.790836446219279
738239.060601852,24-Mar-2021 01:27:16,0.266184054939465,0.78977459564345
738239.06130787,24-Mar-2021 01:28:17,0.250387101163653,0.799752331953334
738239.062013889,24-Mar-2021 01:29:18,0.271798922119051,0.786287818465686
738239.062719907,24-Mar-2021 01:30:19,0.268252087687962,0.788486776176345
738239.063414352,24-Mar-2021 01:31:19,0.316406866272209,0.759643561288762
738239.064131944,24-Mar-2021 01:32:21,0.261553732088246,0.792673331753141
738239.064826389,24-Mar-2021 01:33:21,0.240431663792092,0.806170971920312
738239.065532407,24-Mar-2021 01:34:22,0.28341220177355,0.779172894427915
738239.066226852,24-Mar-2021 01:35:22,0.265810610935145,0.790007597788447
738239.066944444,24-Mar-2021 01:36:24,0.257023799835308,0.795529885855
738239.067638889,24-Mar-2021 01:37:24,0.224229471675477,0.816840325393738
738239.068344907,24-Mar-2021 01:38:25,0.261178285382213,0.792909306789198
738239.069039352,24-Mar-2021 01:39:25,0.27403653835758,0.784906845206454
738239.069756944,24-Mar-2021 01:40:27,0.261968326669527,0.792412914703739
738239.070451389,24-Mar-2021 01:41:27,0.250688115573456,0.799559848333162
738239.071157407,24-Mar-2021 01:42:28,0.292407767253583,0.773749605455435
738239.071851852,24-Mar-2021 01:43:28,0.29483453656648,0.772299449666909
738239.072569444,24-Mar-2021 01:44:30,0.315305853221043,0.760279441888825
738239.073263889,24-Mar-2021 01:45:30,0.257277035673338,0.795369653327397
738239.073969907,24-Mar-2021 01:46:31,0.337716428417293,0.747542587320349
738239.074664352,24-Mar-2021 01:47:31,0.233654944410843,0.810599434250693
738239.075381944,24-Mar-2021 01:48:33,0.289253282256025,0.775642780020797
738239.076076389,24-Mar-2021 01:49:33,0.256621154326338,0.795784788881809
738239.076782407,24-Mar-2021 01:50:34,0.226814567167237,0.815119111528843
738239.077488426,24-Mar-2021 01:51:35,0.27852763454105,0.782149695465103
738239.078194444,24-Mar-2021 01:52:36,0.272060466964229,0.786126151995352
738239.078888889,24-Mar-2021 01:53:36,0.288388984263125,0.776163109289494
738239.079594907,24-Mar-2021 01:54:37,0.321451242339208,0.756743773784509
738239.080300926,24-Mar-2021 01:55:38,0.264413872309461,0.790880282081604
738239.081006944,24-Mar-2021 01:56:39,0.259547130811214,0.793936150174823
738239.081701389,24-Mar-2021 01:57:39,0.30975892221162,0.763499284518276
738239.082407407,24-Mar-2021 01:58:40,0.307516965223691,0.764808432010608
738239.083113426,24-Mar-2021 01:59:41,0.258100410573811,0.794849116648731
738239.083819444,24-Mar-2021 02:00:42,0.279748599446945,0.781403472863466
738239.084513889,24-Mar-2021 02:01:42,0.306333463295574,0.765501327262362
738239.085219907,24-Mar-2021 02:02:43,0.29401357313276,0.772789421040644
738239.085925926,24-Mar-2021 02:03:44,0.310318753427153,0.763173080889279
738239.086631944,24-Mar-2021 02:04:45,0.302417406256294,0.767803006314564
738239.087326389,24-Mar-2021 02:05:45,0.30371262374017,0.767040206400042
738239.088032407,24-Mar-2021 02:06:46,0.301450067290713,0.768373697257356
738239.088738426,24-Mar-2021 02:07:47,0.255227944330147,0.796668051023713
738239.089444444,24-Mar-2021 02:08:48,0.303920223023545,0.766918084667165
738239.090138889,24-Mar-2021 02:09:48,0.283429617606655,0.779162321238
738239.090844907,24-Mar-2021 02:10:49,0.309270862857162,0.763783895578143
738239.091550926,24-Mar-2021 02:11:50,0.266057353413504,0.78985363285781
738239.092256944,24-Mar-2021 02:12:51,0.294202512026879,0.772676602546443
738239.092951389,24-Mar-2021 02:13:51,0.253362707338284,0.797853641364246
738239.093668981,24-Mar-2021 02:14:53,0.333668486176715,0.749811523901823
738239.094363426,24-Mar-2021 02:15:53,0.305099226343677,0.766225264573612
738239.095069444,24-Mar-2021 02:16:54,0.31588592454684,0.759944294065138
738239.095763889,24-Mar-2021 02:17:54,0.293101849489291,0.773334289479942
738239.096481481,24-Mar-2021 02:18:56,0.307521623721537,0.764805707116145
738239.097175926,24-Mar-2021 02:19:56,0.228425302958521,0.814050311070291
738239.097881945,24-Mar-2021 02:20:57,0.28483651153381,0.778309139741228
738239.098576389,24-Mar-2021 02:21:57,0.287768324340807,0.776537193141389
738239.099293981,24-Mar-2021 02:22:59,0.278695223857148,0.782047184772872
738239.10068287,24-Mar-2021 02:24:59,0.300424812532326,0.768979482983482
738239.101377315,24-Mar-2021 02:25:59,0.264613167379884,0.790755644330251
738239.102094907,24-Mar-2021 02:27:01,0.373217526853458,0.7282167467607
738239.102789352,24-Mar-2021 02:28:01,0.251585532424781,0.79898654474108
738239.10349537,24-Mar-2021 02:29:02,0.335571893131731,0.748742920648876
738239.104189815,24-Mar-2021 02:30:02,0.236498019899346,0.808735625861659
738239.104907407,24-Mar-2021 02:31:04,0.271730640585437,0.786330035690304
738239.105601852,24-Mar-2021 02:32:04,0.310059723259116,0.763323978476522
738239.10630787,24-Mar-2021 02:33:05,0.258622814211174,0.794519206794084
738239.107013889,24-Mar-2021 02:34:06,0.272987973287507,0.785553375981619
738239.107719907,24-Mar-2021 02:35:07,0.28767173991921,0.776595438883159
738239.108414352,24-Mar-2021 02:36:07,0.290844416204057,0.77468669922334
738239.10912037,24-Mar-2021 02:37:08,0.290979786518776,0.774605466671616
738239.109826389,24-Mar-2021 02:38:09,0.315899696528004,0.759936340618131
738239.110532407,24-Mar-2021 02:39:10,0.299320761194575,0.769632895791349
738239.111226852,24-Mar-2021 02:40:10,0.336526735900167,0.748208002982064
738239.11193287,24-Mar-2021 02:41:11,0.264779160093881,0.79065186362319
738239.112638889,24-Mar-2021 02:42:12,0.2710484675034,0.786752059867713
738239.113344907,24-Mar-2021 02:43:13,0.269413395721177,0.787765438249438
738239.114039352,24-Mar-2021 02:44:13,0.309678546780257,0.763546140736918
738239.11474537,24-Mar-2021 02:45:14,0.268640412341671,0.788245424212987
738239.115451389,24-Mar-2021 02:46:15,0.283058513910427,0.779387681199559
738239.116157407,24-Mar-2021 02:47:16,0.288161394143519,0.776300240440668
738239.116851852,24-Mar-2021 02:48:16,0.327024286755028,0.753565710877304
738239.11755787,24-Mar-2021 02:49:17,0.278728804575661,0.78202664741868
738239.118263889,24-Mar-2021 02:50:18,0.324841103339863,0.754807499162765
738239.118969907,24-Mar-2021 02:51:19,0.235570733899361,0.809342575510898
738239.119664352,24-Mar-2021 02:52:19,0.228431142397232,0.814046441421651
738239.120381944,24-Mar-2021 02:53:21,0.27007397717487,0.787355711534522
738239.121076389,24-Mar-2021 02:54:21,0.260648483008529,0.793242536264754
738239.121782407,24-Mar-2021 02:55:22,0.291817530216539,0.77410313500884
738239.122476852,24-Mar-2021 02:56:22,0.307063593859903,0.765073715385867
738239.123194444,24-Mar-2021 02:57:24,0.226107988272006,0.815588846631146
738239.123888889,24-Mar-2021 02:58:24,0.29584009640958,0.771700152488511
738239.124594907,24-Mar-2021 02:59:25,0.318543218077932,0.758412759088565
738239.125289352,24-Mar-2021 03:00:25,0.261663092304651,0.792604623293944
738239.126006944,24-Mar-2021 03:01:27,0.323192201200565,0.755748106051921
738239.126701389,24-Mar-2021 03:02:27,0.274109497167333,0.784861899407588
738239.127407407,24-Mar-2021 03:03:28,0.287347318188014,0.776791147091163
738239.128101852,24-Mar-2021 03:04:28,0.281559631605155,0.780299234884216
738239.128819444,24-Mar-2021 03:05:30,0.316679715652089,0.759486143906111
738239.129513889,24-Mar-2021 03:06:30,0.250584737154142,0.799625943201276
738239.130219907,24-Mar-2021 03:07:31,0.333847008285115,0.749711169113517
738239.130925926,24-Mar-2021 03:08:32,0.273289406204282,0.78536740754094
738239.131631944,24-Mar-2021 03:09:33,0.251331607182238,0.799148678304235
738239.132326389,24-Mar-2021 03:10:33,0.309454041244473,0.76367705051307
738239.133032407,24-Mar-2021 03:11:34,0.241130025398669,0.80571735397247
738239.133738426,24-Mar-2021 03:12:35,0.3086271321606,0.76415961080446
738239.134444444,24-Mar-2021 03:13:36,0.295878604580051,0.771677220740954
738239.135138889,24-Mar-2021 03:14:36,0.313069790508422,0.761574142691074
738239.135844907,24-Mar-2021 03:15:37,0.262534973421821,0.792057266571968
738239.136550926,24-Mar-2021 03:16:38,0.280828768078213,0.780744487415304
738239.137256944,24-Mar-2021 03:17:39,0.351487097138756,0.739925673073097
738239.137951389,24-Mar-2021 03:18:39,0.274686075278201,0.784506883219658
738239.138657407,24-Mar-2021 03:19:40,0.305315162552088,0.766098509148433
738239.139363426,24-Mar-2021 03:20:41,0.30650751306721,0.765399349026596
738239.140069444,24-Mar-2021 03:21:42,0.297234529712474,0.770870630634266
738239.140763889,24-Mar-2021 03:22:42,0.292007297197814,0.773989436568092
738239.141469907,24-Mar-2021 03:23:43,0.279330961703461,0.781658562119434
738239.142175926,24-Mar-2021 03:24:44,0.267013471257737,0.789257590929417
738239.142881944,24-Mar-2021 03:25:45,0.279009505327565,0.78185501814851
738239.143576389,24-Mar-2021 03:26:45,0.277649774401309,0.782687102550139
738239.144282407,24-Mar-2021 03:27:46,0.234824572815728,0.809831632779816
738239.144988426,24-Mar-2021 03:28:47,0.247802092699744,0.801409138396619
738239.145694444,24-Mar-2021 03:29:48,0.271923690889653,0.786210687923067
738239.146388889,24-Mar-2021 03:30:48,0.287835173519745,0.776496884509629
738239.147106481,24-Mar-2021 03:31:50,0.276416813785456,0.783443142710029
738239.147800926,24-Mar-2021 03:32:50,0.291693960395295,0.774177189536422
738239.148506944,24-Mar-2021 03:33:51,0.223994715275554,0.816996991506514
738239.149201389,24-Mar-2021 03:34:51,0.28603940567295,0.777581149993399
738239.149918981,24-Mar-2021 03:35:53,0.289988150177021,0.775200919374936
738239.150613426,24-Mar-2021 03:36:53,0.236868301855482,0.808493514224477
738239.151319444,24-Mar-2021 03:37:54,0.316480239282691,0.759601223140933
738239.152013889,24-Mar-2021 03:38:54,0.297161587385166,0.770913978431794
738239.152731481,24-Mar-2021 03:39:56,0.315179694666107,0.760352371661179
738239.153425926,24-Mar-2021 03:40:56,0.28702258629489,0.77698714121158
738239.154131944,24-Mar-2021 03:41:57,0.209460341392779,0.826815039547663
738239.154837963,24-Mar-2021 03:42:58,0.258533884079034,0.794575348864585
738239.155543981,24-Mar-2021 03:43:59,0.230851958561455,0.812445390401571
738239.15693287,24-Mar-2021 03:45:59,0.322806296428826,0.755968581869995
738239.157627315,24-Mar-2021 03:46:59,0.310270067162181,0.763201438437671
738239.158344907,24-Mar-2021 03:48:01,0.268678112821672,0.788222000437838
738239.159039352,24-Mar-2021 03:49:01,0.320102906729143,0.757516701843896
738239.15974537,24-Mar-2021 03:50:02,0.282636556654924,0.77964408141303
738239.160451389,24-Mar-2021 03:51:03,0.280364539272897,0.78102756623351
738239.161157407,24-Mar-2021 03:52:04,0.247055067806052,0.801889207474456
738239.161851852,24-Mar-2021 03:53:04,0.244560172060922,0.803496707068856
738239.16255787,24-Mar-2021 03:54:05,0.292133920308665,0.773913589205305
738239.163263889,24-Mar-2021 03:55:06,0.343367329953609,0.744398034478428
738239.163969907,24-Mar-2021 03:56:07,0.286261067189317,0.777447149345161
738239.164664352,24-Mar-2021 03:57:07,0.348549026147214,0.741537742129395
738239.16537037,24-Mar-2021 03:58:08,0.258782067858257,0.79441868893274
738239.166076389,24-Mar-2021 03:59:09,0.310905743525751,0.762831351482561
738239.166782407,24-Mar-2021 04:00:10,0.237494000571948,0.808084725693876
738239.167476852,24-Mar-2021 04:01:10,0.335674547953395,0.748685375140421
738239.16818287,24-Mar-2021 04:02:11,0.264138365566093,0.791052646798035
738239.168888889,24-Mar-2021 04:03:12,0.282949027457446,0.779454193890933
738239.169594907,24-Mar-2021 04:04:13,0.275665627488575,0.783904479709717
738239.170289352,24-Mar-2021 04:05:13,0.266958302690494,0.789291958446
738239.17099537,24-Mar-2021 04:06:14,0.279676266930116,0.781447640971692
738239.171701389,24-Mar-2021 04:07:15,0.305753051894161,0.765841595046914
738239.172407407,24-Mar-2021 04:08:16,0.241710034218457,0.805340999462413
738239.173101852,24-Mar-2021 04:09:16,0.326544002011048,0.753838544732775
738239.173819444,24-Mar-2021 04:10:18,0.241920989855886,0.805204202334998
738239.174513889,24-Mar-2021 04:11:18,0.15049798117339,0.869188835064362
738239.175219907,24-Mar-2021 04:12:19,0.23446237829198,0.810069239520781
738239.175914352,24-Mar-2021 04:13:19,0.303859687594856,0.766953691040663
738239.176631944,24-Mar-2021 04:14:21,0.286953890031658,0.777028615978931
738239.177326389,24-Mar-2021 04:15:21,0.300621813609231,0.768863008090719
738239.178032407,24-Mar-2021 04:16:22,0.27245146989759,0.785884588651921
738239.178726852,24-Mar-2021 04:17:22,0.297907794423101,0.770470756317851
738239.179444444,24-Mar-2021 04:18:24,0.242757814403265,0.804662009291142
738239.180138889,24-Mar-2021 04:19:24,0.267753941343396,0.788796601129344
738239.180844907,24-Mar-2021 04:20:25,0.212892041435595,0.824475687725997
738239.181539352,24-Mar-2021 04:21:25,0.240967620615212,0.805822797781176
738239.182256944,24-Mar-2021 04:22:27,0.296798693231772,0.771129709814778
738239.182951389,24-Mar-2021 04:23:27,0.296782398222038,0.771139399617898
738239.183657407,24-Mar-2021 04:24:28,0.341729602643958,0.745306653463887
738239.184363426,24-Mar-2021 04:25:29,0.198209219401379,0.834578789587011
738239.185069444,24-Mar-2021 04:26:30,0.248378257638924,0.801039263445132
738239.185763889,24-Mar-2021 04:27:30,0.304594375281513,0.766521777916001
738239.186469907,24-Mar-2021 04:28:31,0.29301578050542,0.773385766111157
738239.187175926,24-Mar-2021 04:29:32,0.293260559554283,0.773239385220753
738239.187881944,24-Mar-2021 04:30:33,0.305768268900738,0.765832670173438
738239.188576389,24-Mar-2021 04:31:33,0.258434988896192,0.794637791243493
738239.189282407,24-Mar-2021 04:32:34,0.314460586824105,0.760768341039514
738239.189988426,24-Mar-2021 04:33:35,0.253263584820125,0.797916744819108
738239.190694444,24-Mar-2021 04:34:36,0.263232518703276,0.791619899895003
738239.191388889,24-Mar-2021 04:35:36,0.305626075387574,0.765916075705788
738239.192094907,24-Mar-2021 04:36:37,0.311336225518148,0.762580931221411
738239.192800926,24-Mar-2021 04:37:38,0.285837128550708,0.777703472544085
738239.193506944,24-Mar-2021 04:38:39,0.263203962294519,0.791637795517655
738239.194201389,24-Mar-2021 04:39:39,0.314715942895005,0.760620577702891
738239.194907407,24-Mar-2021 04:40:40,0.382157909020826,0.723506332723182
738239.195613426,24-Mar-2021 04:41:41,0.301530820926194,0.768326023419392
738239.196319444,24-Mar-2021 04:42:42,0.343475873539635,0.744337892250581
738239.197013889,24-Mar-2021 04:43:42,0.290833134092415,0.774693470123154
738239.197719907,24-Mar-2021 04:44:43,0.324690352934098,0.754893396622893
738239.198425926,24-Mar-2021 04:45:44,0.299527893731851,0.769510223538413
738239.199131944,24-Mar-2021 04:46:45,0.253587145501385,0.797710796244676
738239.199826389,24-Mar-2021 04:47:45,0.117467878265011,0.89488030882159
738239.200543982,24-Mar-2021 04:48:47,0.31233368986913,0.762001316981905
738239.201238426,24-Mar-2021 04:49:47,0.300948126982413,0.768670156218702
738239.201944444,24-Mar-2021 04:50:48,0.305078680507198,0.76623732724786
738239.202638889,24-Mar-2021 04:51:48,0.295279098867503,0.772034383071823
738239.203356482,24-Mar-2021 04:52:50,0.268248777738695,0.788488834014896
738239.204050926,24-Mar-2021 04:53:50,0.270718331907082,0.786956459893995
738239.204756944,24-Mar-2021 04:54:51,0.315616351490534,0.760100008537478
738239.205451389,24-Mar-2021 04:55:51,0.306712720499135,0.765279149971099
738239.206168982,24-Mar-2021 04:56:53,0.342408014502647,0.744929998328782
738239.206863426,24-Mar-2021 04:57:53,0.223636415543184,0.817236220904794
738239.207569444,24-Mar-2021 04:58:54,0.175918681130686,0.850398940034243
738239.208263889,24-Mar-2021 04:59:54,0.359802293082081,0.735401024904462
738239.208981481,24-Mar-2021 05:00:56,0.340256698461652,0.746125724383844
738239.209675926,24-Mar-2021 05:01:56,0.194988313147802,0.836828267688937
738239.210381944,24-Mar-2021 05:02:57,0.369347670714358,0.730274729629709
738239.211087963,24-Mar-2021 05:03:58,0.227195602391917,0.814866023029179
738239.211793981,24-Mar-2021 05:04:59,0.312140433911272,0.76211354680929
738239.21318287,24-Mar-2021 05:06:59,0.260928513573936,0.793066370722026
738239.213877315,24-Mar-2021 05:07:59,0.232022190636873,0.811673691918704
738239.214594907,24-Mar-2021 05:09:01,0.303700703719515,0.767047219616401
738239.215289352,24-Mar-2021 05:10:01,0.262516608320369,0.792068788172524
738239.21599537,24-Mar-2021 05:11:02,0.25293541189648,0.798125737771567
738239.216701389,24-Mar-2021 05:12:03,0.216623201758995,0.821947171938032
738239.217407407,24-Mar-2021 05:13:04,0.291195859989276,0.774475841340063
738239.218101852,24-Mar-2021 05:14:04,0.29708432894883,0.770959896501417
738239.21880787,24-Mar-2021 05:15:05,0.309237153483238,0.763803560981668
738239.219513889,24-Mar-2021 05:16:06,0.224610990915349,0.816585844336199
738239.220219907,24-Mar-2021 05:17:07,0.298652025769575,0.770029215029642
738239.220914352,24-Mar-2021 05:18:07,0.304058930236426,0.766836510845948
738239.22162037,24-Mar-2021 05:19:08,0.291765893490966,0.774134078813247
738239.222326389,24-Mar-2021 05:20:09,0.297895276321792,0.770478187449745
738239.223032407,24-Mar-2021 05:21:10,0.309169335831525,0.763843127569777
738239.223726852,24-Mar-2021 05:22:10,0.155367784052598,0.865525258539211
738239.22443287,24-Mar-2021 05:23:11,0.234223790233328,0.810225834174653
738239.225138889,24-Mar-2021 05:24:12,0.226333385079826,0.815438943574798
738239.225844907,24-Mar-2021 05:25:13,0.286943841312269,0.777034683176479
738239.226539352,24-Mar-2021 05:26:13,0.345367277719213,0.743291453985182
738239.22724537,24-Mar-2021 05:27:14,0.282173006149514,0.77992595008929
738239.227951389,24-Mar-2021 05:28:15,0.26713299928468,0.789183140652575
738239.228657407,24-Mar-2021 05:29:16,0.263920332572138,0.79118910759585
738239.229351852,24-Mar-2021 05:30:16,0.256544412853634,0.795833390185535
738239.230069444,24-Mar-2021 05:31:18,0.275826464515717,0.783805656813667
738239.230763889,24-Mar-2021 05:32:18,0.256725126531633,0.795718951494067
738239.231469907,24-Mar-2021 05:33:19,0.242153970697912,0.805053176650994
738239.232164352,24-Mar-2021 05:34:19,0.276270892910955,0.783532716725343
738239.232881944,24-Mar-2021 05:35:21,0.288424689174546,0.77614160020534
738239.233576389,24-Mar-2021 05:36:21,0.306650705598268,0.765315470856564
738239.234282407,24-Mar-2021 05:37:22,0.288378728872122,0.776169287485384
738239.234976852,24-Mar-2021 05:38:22,0.321536024579678,0.756695225404889
738239.235694444,24-Mar-2021 05:39:24,0.302549140561648,0.767725353969224
738239.236388889,24-Mar-2021 05:40:24,0.263951892071531,0.791169352467259
738239.237094907,24-Mar-2021 05:41:25,0.271334135250022,0.786575277319475
738239.237789352,24-Mar-2021 05:42:25,0.0971381180801931,0.911462270356472
738239.238506945,24-Mar-2021 05:43:27,0.30000229192867,0.76922941306235
738239.239201389,24-Mar-2021 05:44:27,0.320844040081957,0.757091654770953
738239.239907407,24-Mar-2021 05:45:28,0.292366521397309,0.773774299661367
738239.240601852,24-Mar-2021 05:46:28,0.326526887478444,0.753848270577365
738239.241319444,24-Mar-2021 05:47:30,NaN,NaN
738239.242013889,24-Mar-2021 05:48:30,0.254231805234761,0.797300782699276
738239.242719907,24-Mar-2021 05:49:31,0.277579647700635,0.782730064461955
738239.243425926,24-Mar-2021 05:50:32,0.293760792850551,0.772940411802628
738239.244131944,24-Mar-2021 05:51:33,0.269473250782032,0.787728295483163
738239.244826389,24-Mar-2021 05:52:33,0.261554400444664,0.7926729118043
738239.245532407,24-Mar-2021 05:53:34,0.362319663158302,0.734042109971219
738239.246238426,24-Mar-2021 05:54:35,0.226653294214141,0.815226278457641
738239.246944444,24-Mar-2021 05:55:36,0.262991269052538,0.79177111077749
738239.247638889,24-Mar-2021 05:56:36,0.296907103724395,0.771065249876609
738239.248344907,24-Mar-2021 05:57:37,0.322794882092427,0.755975105088234
738239.249050926,24-Mar-2021 05:58:38,0.236424325561632,0.808783828760212
738239.249756944,24-Mar-2021 05:59:39,0.276036330984617,0.783676746279143
738239.250451389,24-Mar-2021 06:00:39,0.314879632791119,0.76052588774022
738239.251157407,24-Mar-2021 06:01:40,0.246676168544823,0.80213292371446
738239.251863426,24-Mar-2021 06:02:41,0.05,0.952380952380952
738239.252569444,24-Mar-2021 06:03:42,0.303809588438168,0.766983161396979
738239.253263889,24-Mar-2021 06:04:42,0.284750527095104,0.778361229600784
738239.253969907,24-Mar-2021 06:05:43,0.307596667401374,0.764761814503038
738239.254675926,24-Mar-2021 06:06:44,0.291527498351275,0.774276971474916
738239.255381944,24-Mar-2021 06:07:45,0.274533824150084,0.784600597529724
738239.256076389,24-Mar-2021 06:08:45,0.307350512823479,0.764905807731933
738239.256793982,24-Mar-2021 06:09:47,0.284056012220836,0.778782226384698
738239.257488426,24-Mar-2021 06:10:47,0.227912461870004,0.814390301469118
738239.258194444,24-Mar-2021 06:11:48,0.293272612704269,0.773232178719823
738239.258888889,24-Mar-2021 06:12:48,0.256064024313878,0.796137761008041
738239.259606482,24-Mar-2021 06:13:50,0.264477906973425,0.790840230964207
738239.260300926,24-Mar-2021 06:14:50,0.321910414205462,0.756480915237401
